Open,High,Low,Close,Volume,Change,MACD,RSI,TR,ATR,Upper_band,Lower_band,Log_Return,PriceChange,PosSum,NegSum
120000,122000,116500,118000,97837,-0.01666666666666672,4264.081360620912,61.44499213561581,5500.0,5165.0,123455.0,102795.0,-0.01680711831638129,-2000.0,6.0,6.0
119500,123000,118000,122000,143922,0.03389830508474567,4474.202886949453,65.86555241515782,5000.0,5270.0,124765.0,103685.0,0.03333642026759171,4000.0,7.0,5.0
122000,122500,113000,118000,256622,-0.032786885245901676,4268.751628238766,58.62659716724568,9500.0,5560.0,126095.0,103855.0,-0.033336420267591836,-4000.0,7.0,5.0
118000,120000,116000,120000,87198,0.016949152542372836,4218.682959696351,60.93825666031727,4000.0,5125.0,125700.0,105200.0,0.01680711831638119,2000.0,7.0,5.0
120500,121000,115500,118000,83547,-0.01666666666666672,3971.835051753471,57.47964815093799,5500.0,5225.0,126300.0,105400.0,-0.01680711831638129,-2000.0,7.0,5.0
118000,120000,115000,117500,85879,-0.004237288135593209,3693.2865762796573,56.614552456427326,5000.0,5375.0,126875.0,105375.0,-0.004246290881451097,-500.0,7.0,6.0
118000,118000,114500,117500,53191,0.0,3432.9618553098117,56.61455245642732,3500.0,5275.0,126725.0,105625.0,0.0,0.0,6.0,6.0
116500,117000,114000,115000,61938,-0.021276595744680882,2990.451468734449,52.070135915594705,3500.0,5175.0,126550.0,105850.0,-0.02150620522096362,-2500.0,5.0,7.0
111500,114500,110000,114000,103102,-0.008695652173912993,2529.903998127178,50.32985093436159,5000.0,5200.0,126725.0,105925.0,-0.008733679968754553,-1000.0,4.0,8.0
113000,120000,113000,120000,108932,0.05263157894736836,2618.8778716043453,59.151398617717355,7000.0,5375.0,127375.0,105875.0,0.05129329438755048,6000.0,5.0,7.0
118000,118500,110000,111000,172930,-0.07499999999999996,1940.7932668174617,45.964378770260545,10000.0,5700.0,128000.0,105200.0,-0.0779615414697118,-9000.0,4.0,8.0
114000,118000,112000,118000,154677,0.06306306306306309,1945.8176560377906,54.466922271947155,7000.0,5875.0,128675.0,105175.0,0.061154423153330646,7000.0,5.0,7.0
118000,123000,116500,121500,129564,0.029661016949152463,2206.78186233819,58.02347977673189,6500.0,5975.0,129325.0,105425.0,0.02922963831493831,3500.0,5.0,7.0
121500,125000,121000,122500,112509,0.008230452674897082,2465.86456684889,59.00865091284457,4000.0,5800.0,129350.0,106150.0,0.00819676720417849,1000.0,6.0,7.0
124500,124500,121500,123000,79897,0.004081632653061273,2680.6346109316364,59.52021276904897,3000.0,5750.0,129625.0,106625.0,0.004073325387635869,500.0,7.0,6.0
122500,129000,122000,124000,95443,0.008130081300812941,2898.1252766838734,60.57980648417179,7000.0,5925.0,130450.0,106750.0,0.008097210232619303,1000.0,7.0,6.0
123000,124000,118000,118000,143620,-0.048387096774193505,2556.8643991201243,51.81585861908548,6000.0,5875.0,130350.0,106850.0,-0.04959694113937206,-6000.0,7.0,6.0
118000,122000,118000,121000,84643,0.025423728813559254,2499.67294918705,55.298053151094685,4000.0,5675.0,130300.0,107600.0,0.02510592113107626,3000.0,7.0,6.0
120000,125000,119000,121000,97108,0.0,2426.3785317273723,55.298053151094685,6000.0,5625.0,130250.0,107750.0,0.0,0.0,7.0,5.0
121500,123000,119000,119000,70524,-0.016528925619834656,2181.758933641002,52.3717194735955,4000.0,5550.0,130050.0,107850.0,-0.016667052485211647,-2000.0,7.0,5.0
118500,120500,117000,117500,70580,-0.012605042016806678,1845.5839330474992,50.22497819396179,3500.0,5450.0,129825.0,108025.0,-0.012685159527315687,-1500.0,7.0,6.0
118000,121500,116500,121000,79559,0.029787234042553123,1840.3689447414945,54.87312273811574,5000.0,5450.0,129775.0,107975.0,0.02935221201252737,3500.0,8.0,5.0
120500,123000,120500,122000,61584,0.008264462809917328,1895.0823419975932,56.13354860766574,2500.0,5100.0,129275.0,108875.0,0.008230499136515444,1000.0,9.0,4.0
122000,123000,118000,120500,78903,-0.012295081967213073,1796.6944641555165,53.71020616689876,5000.0,5150.0,129400.0,108800.0,-0.012371291802546829,-1500.0,8.0,5.0
120000,121500,117500,118000,67344,-0.020746887966805017,1499.7045944598212,49.84768628144464,4000.0,5075.0,129250.0,108950.0,-0.020965128465044964,-2500.0,8.0,5.0
118500,120000,118000,119500,57196,0.012711864406779627,1369.5876926246274,52.074659772087934,2000.0,4925.0,129050.0,109350.0,0.012631746905900564,1500.0,8.0,5.0
118000,119000,111000,114500,282625,-0.04184100418410042,853.1760152024799,44.9151916512882,8500.0,5175.0,129400.0,108700.0,-0.04274154837727102,-5000.0,7.0,6.0
114000,116000,113000,114000,105454,-0.004366812227074246,398.971128160003,44.259878001241354,3000.0,5150.0,129300.0,108700.0,-0.004376374599798888,-500.0,6.0,7.0
114000,114000,112000,113000,80900,-0.00877192982456143,-41.20616086937662,42.91140164329712,2000.0,5000.0,128950.0,108950.0,-0.00881062968215492,-1000.0,5.0,8.0
113000,115000,112500,114500,62287,0.01327433628318575,-265.9467017229472,45.589295833298124,2500.0,4775.0,128225.0,109125.0,0.013187004281953681,1500.0,5.0,8.0
115000,115000,107500,110500,200459,-0.03493449781659386,-758.0830604917282,40.17707219499355,7500.0,4650.0,127950.0,109350.0,-0.0355593020364868,-4000.0,5.0,8.0
112000,113500,110000,113500,78771,0.02714932126696823,-895.7046172422997,45.41139818994502,3500.0,4475.0,127375.0,109475.0,0.026787315963649763,3000.0,5.0,8.0
113500,114500,111500,112000,118747,-0.013215859030836996,-1112.9784338731697,43.36816094400953,3000.0,4300.0,126550.0,109350.0,-0.013303965626362815,-1500.0,5.0,9.0
113000,114000,111500,113000,68162,0.008928571428571397,-1190.7516128987918,45.140311773565365,2500.0,4225.0,125925.0,109025.0,0.008888947417245994,1000.0,6.0,8.0
112000,113000,109000,110000,97117,-0.026548672566371723,-1477.4314356351242,40.99569648646885,4000.0,4275.0,125375.0,108275.0,-0.02690745291992438,-3000.0,6.0,8.0
110500,113000,109500,110500,100022,0.00454545454545463,-1645.315268996812,41.95231332264744,3500.0,4100.0,124350.0,107950.0,0.004535155165391363,500.0,6.0,8.0
111500,112500,110500,111500,62352,0.009049773755656076,-1678.3260755451774,43.91092042074122,2000.0,3900.0,123625.0,108025.0,0.00900906994236591,1000.0,6.0,8.0
112500,113000,110000,111500,89588,0.0,-1685.0630199856969,43.91092042074122,3000.0,3850.0,123050.0,107650.0,0.0,0.0,6.0,7.0
110500,116000,109500,116000,165955,0.04035874439461873,-1312.1638964563317,52.3090120196481,6500.0,3875.0,122850.0,107350.0,0.0395656002061911,4500.0,7.0,6.0
114000,115000,112000,112500,117051,-0.030172413793103425,-1284.255307976564,46.47983689124153,4000.0,3875.0,122525.0,107025.0,-0.0306369694618898,-3500.0,6.0,7.0
113000,114500,111500,114000,55576,0.01333333333333342,-1128.0960969684675,49.097866016002754,3000.0,3850.0,122300.0,106900.0,0.013245226750020723,1500.0,7.0,6.0
113500,114000,112500,113500,38709,-0.004385964912280715,-1032.7793806861446,48.250593471716314,1500.0,3675.0,121575.0,106875.0,-0.004395611473038109,-500.0,7.0,6.0
113500,116000,113000,116000,84707,0.022026431718061623,-746.9012766964588,52.65038089960379,3000.0,3700.0,121325.0,106525.0,0.02178735418490723,2500.0,8.0,5.0
115000,115500,112000,112500,111662,-0.030172413793103425,-793.6132889358996,46.66819330403014,4000.0,3650.0,120825.0,106225.0,-0.0306369694618898,-3500.0,7.0,6.0
113000,113500,111000,112000,107326,-0.004444444444444473,-861.0530331242189,45.866441036931135,2500.0,3575.0,120375.0,106075.0,-0.004454350349380309,-500.0,7.0,6.0
113000,116000,112000,115500,111517,0.03125,-624.8755901592522,52.073395929539096,4000.0,3675.0,120375.0,105675.0,0.030771658666753687,3500.0,7.0,6.0
114500,116000,112500,113500,88422,-0.017316017316017285,-592.2593531905732,48.64126752772317,3500.0,3425.0,119825.0,106125.0,-0.017467693040390832,-2000.0,7.0,6.0
113500,114000,112000,113500,120317,0.0,-559.9559270391619,48.64126752772318,2000.0,3375.0,119700.0,106200.0,0.0,0.0,6.0,6.0
113500,113500,111500,111500,108118,-0.017621145374449365,-687.8098703445721,45.187188173880244,2000.0,3375.0,119625.0,106125.0,-0.017778246021283944,-2000.0,6.0,6.0
111000,112000,110000,110500,128903,-0.008968609865470878,-859.914129397599,43.523005511446115,2000.0,3350.0,119375.0,105975.0,-0.009009069942365968,-1000.0,5.0,7.0
110000,110000,108500,109500,98167,-0.009049773755656076,-1064.7261371525528,41.86266475514069,2000.0,3075.0,118775.0,106475.0,-0.009090971701251963,-1000.0,4.0,8.0
109000,109500,107000,107500,144852,-0.0182648401826484,-1372.6019137451513,38.684137446076676,2500.0,3025.0,118375.0,106275.0,-0.01843370168883802,-2000.0,4.0,9.0
108000,108000,105000,106000,90729,-0.013953488372092981,-1717.83106163115,36.44887194151218,3000.0,3025.0,118075.0,105975.0,-0.014051753455650302,-1500.0,3.0,10.0
105500,105500,102500,103000,189904,-0.028301886792452824,-2208.049555711288,32.41471256141227,3500.0,3075.0,117675.0,105375.0,-0.028710105882431367,-3000.0,3.0,10.0
104000,107500,103500,105500,156146,0.024271844660194164,-2367.5307171049935,38.52128072661241,4500.0,3100.0,117500.0,105100.0,0.023981964686485405,2500.0,3.0,10.0
106000,107500,104000,105000,51254,-0.004739336492891044,-2505.3859778310725,37.785937784571544,3500.0,3100.0,117225.0,104825.0,-0.004750602758597865,-500.0,3.0,10.0
104500,105000,102000,104000,83909,-0.00952380952380949,-2664.6129088519956,36.293709563601446,3000.0,3150.0,116950.0,104350.0,-0.009569451016150672,-1000.0,2.0,11.0
105000,105000,102500,104000,108681,0.0,-2758.997394308826,36.293709563601446,2500.0,3125.0,116525.0,104025.0,0.0,0.0,2.0,10.0
102000,102500,98200,100500,377562,-0.033653846153846145,-3080.7060664552264,31.27950222462954,5800.0,3090.0,115680.0,103320.0,-0.03423317164224221,-3500.0,2.0,10.0
101000,102000,99600,101500,116252,0.00995024875621886,-3217.8771792029147,34.08166770712903,2400.0,3010.0,114970.0,102930.0,0.009901070982711537,1000.0,2.0,10.0
102000,103500,100500,101500,94928,0.0,-3288.6764592279796,34.08166770712904,3000.0,3010.0,114345.0,102305.0,0.0,0.0,2.0,9.0
101000,102000,99200,100000,106645,-0.014778325123152691,-3426.3263058661105,31.824180309085747,2800.0,3075.0,113800.0,101500.0,-0.014888612493750637,-1500.0,2.0,10.0
99000,99800,98000,98500,149326,-0.015000000000000013,-3614.783293336266,29.70522395545011,2000.0,3025.0,112825.0,100725.0,-0.015113637810048184,-1500.0,2.0,10.0
98100,99500,97800,98000,109463,-0.005076142131979711,-3761.1267075270007,29.011793688585072,1700.0,2910.0,111870.0,100230.0,-0.005089069507471293,-500.0,2.0,10.0
97700,98500,96600,96900,59146,-0.011224489795918391,-3920.670673545086,27.49133986888326,1900.0,2880.0,111055.0,99535.0,-0.011287959773851396,-1100.0,2.0,10.0
96900,97700,96700,96800,100254,-0.0010319917440660964,-4008.9667076214246,27.35100553125305,1000.0,2730.0,109820.0,98900.0,-0.0010325246141892643,-100.0,2.0,10.0
96800,98600,96800,97800,74117,0.010330578512396604,-3952.686202038807,31.136658651799593,1800.0,2645.0,108865.0,98285.0,0.01027758275824023,1000.0,3.0,9.0
96800,97600,95800,96400,91451,-0.014314928425357865,-3975.2278435106855,28.8686224168419,2000.0,2645.0,108010.0,97430.0,-0.014418375424271712,-1400.0,3.0,9.0
96900,100500,96900,100000,292471,0.03734439834024905,-3660.407444737808,40.808422291118724,4100.0,2750.0,107645.0,96645.0,0.036663984371591525,3600.0,3.0,9.0
101000,102000,99700,100500,262856,0.004999999999999893,-3332.153201314737,42.25812482625208,2300.0,2765.0,107175.0,96115.0,0.004987541511038968,500.0,4.0,8.0
101500,102000,100000,101000,168051,0.004975124378109541,-2997.114655028141,43.741968660585215,2000.0,2765.0,106750.0,95690.0,0.004962789342129097,500.0,5.0,7.0
100500,101000,99200,100500,143136,-0.004950495049504955,-2740.350954603826,42.56402456015651,1800.0,2730.0,106330.0,95410.0,-0.004962789342129014,-500.0,5.0,8.0
100500,100500,99500,99900,81684,-0.005970149253731294,-2555.8169904012757,41.13256820102036,1000.0,2630.0,105825.0,95305.0,-0.005988041844622557,-600.0,5.0,8.0
100000,100000,97300,97900,86474,-0.020020020020020013,-2541.6571382152033,36.70173454871349,2700.0,2590.0,105490.0,95130.0,-0.02022313611804313,-2000.0,4.0,9.0
98800,100500,98200,100000,131932,0.021450459652706755,-2334.077115696593,43.57474680053266,2600.0,2495.0,105025.0,95045.0,0.021223636451626584,2100.0,5.0,9.0
100500,104500,99700,103500,316772,0.03499999999999992,-1865.6417463079852,52.77785365556693,4800.0,2560.0,105080.0,94840.0,0.03440142671733232,3500.0,6.0,8.0
102500,103500,101500,102000,101050,-0.01449275362318836,-1597.0312233247969,49.08297860791752,2000.0,2510.0,104880.0,94840.0,-0.014598799421152636,-1500.0,6.0,8.0
102000,103000,101000,102500,101240,0.004901960784313708,-1328.4955574738851,50.33120983109815,2000.0,2485.0,104755.0,94815.0,0.00488998529419177,500.0,7.0,7.0
101500,102000,96400,97100,499014,-0.05268292682926834,-1533.7340465368616,39.16434301535919,6100.0,2500.0,104615.0,94615.0,-0.05412142328118369,-5400.0,7.0,7.0
97600,99100,97600,98700,230579,0.016477857878475888,-1549.4196542467398,43.1864775176057,2000.0,2480.0,104435.0,94515.0,0.01634357114215676,1600.0,8.0,6.0
98100,98900,97700,98600,116693,-0.0010131712259371373,-1552.0289519767393,42.99514775462496,1200.0,2390.0,104110.0,94550.0,-0.0010136848308461204,-100.0,7.0,7.0
98200,98800,98000,98300,68716,-0.0030425963488843744,-1560.3179578680283,42.38842818700944,800.0,2290.0,103825.0,94665.0,-0.0030472344554688577,-300.0,7.0,7.0
98100,98700,96900,96900,94050,-0.014242115971515812,-1660.7117037045828,39.58137345659731,1800.0,2280.0,103725.0,94605.0,-0.014344508256400365,-1400.0,6.0,8.0
97000,97700,94500,95000,163971,-0.019607843137254943,-1872.009234445999,36.088501498594,3200.0,2355.0,103725.0,94305.0,-0.019802627296179754,-1900.0,5.0,9.0
95100,98200,95000,96500,123521,0.015789473684210575,-1896.5641746628244,40.54890363434267,3200.0,2420.0,103835.0,94155.0,0.015666116744399456,1500.0,5.0,9.0
96500,98000,95500,97000,94820,0.005181347150259086,-1854.3030688536237,42.0019250727498,2500.0,2495.0,103995.0,94015.0,0.005167970158442598,500.0,6.0,8.0
97900,98200,96600,97300,94908,0.003092783505154628,-1776.12923303328,42.903613940767805,1600.0,2485.0,103950.0,94010.0,0.003088010688576545,300.0,7.0,7.0
96900,98000,96400,97400,96832,0.0010277492291881352,-1686.663928808979,43.220496363357306,1600.0,2465.0,103960.0,94100.0,0.0010272214565300948,100.0,8.0,6.0
97000,97100,95100,96500,90071,-0.00924024640657084,-1669.1436599288718,41.01426210189827,2300.0,2375.0,103605.0,94105.0,-0.009283202303549171,-900.0,7.0,7.0
96100,97600,95800,97600,60830,0.011398963730570033,-1548.64608562192,44.7279251898983,1800.0,2350.0,103410.0,94010.0,0.011334485074106644,1100.0,7.0,7.0
97700,98000,96900,96900,48723,-0.0071721311475410054,-1492.4312215851678,42.87789433266476,1100.0,2305.0,103115.0,93895.0,-0.007197974522326277,-700.0,7.0,7.0
96100,97900,96100,96900,59102,0.0,-1431.3804737320315,42.87789433266476,1800.0,2305.0,102935.0,93715.0,0.0,0.0,6.0,7.0
96900,98900,96000,98900,139356,0.02063983488132104,-1207.6925034911837,49.763203964563374,2900.0,2400.0,103075.0,93475.0,0.02042971973194597,2000.0,7.0,6.0
97800,98400,96800,97000,134225,-0.01921132457027297,-1170.2424697868992,44.30018066260639,2100.0,2370.0,102970.0,93490.0,-0.019398260125283576,-1900.0,6.0,7.0
95800,102500,95600,102000,424227,0.05154639175257736,-728.7047799070715,57.51732564495784,6900.0,2585.0,103500.0,93160.0,0.0502618347808883,5000.0,7.0,6.0
101000,101000,96200,96200,172178,-0.056862745098039236,-837.1444270962966,44.36582987749764,5800.0,2635.0,103235.0,92695.0,-0.0585434556126103,-5800.0,7.0,6.0
97500,98600,96200,98000,140357,0.018711018711018657,-768.9744136166701,48.315543547485916,2400.0,2655.0,103075.0,92455.0,0.01853812099891106,1800.0,8.0,5.0
97000,98300,96400,96700,83055,-0.013265306122449028,-810.5053214190557,45.787268793048256,1900.0,2650.0,102775.0,92175.0,-0.013354076211323326,-1300.0,8.0,5.0
96300,96900,94800,95500,66121,-0.012409513960703222,-929.5337497950677,43.523243727032416,2100.0,2450.0,102295.0,92495.0,-0.012487154972564096,-1200.0,7.0,6.0
95600,95600,94700,95400,75554,-0.0010471204188481353,-1020.1738717444241,43.33096189145257,900.0,2395.0,102020.0,92440.0,-0.0010476690324436888,-100.0,6.0,7.0
94500,95100,88100,88700,386236,-0.07023060796645697,-1614.0352337076474,32.85712054164189,7300.0,2700.0,102135.0,91335.0,-0.07281868913870698,-6700.0,5.0,8.0
87600,88200,84100,84300,435301,-0.049605411499436314,-2411.9148166280356,28.060214564656576,4600.0,2890.0,101815.0,90255.0,-0.05087802430772405,-4400.0,4.0,9.0
84200,87500,84200,86700,172997,0.028469750889679624,-2818.0949477864197,33.74234278179817,3300.0,2965.0,101455.0,89595.0,0.028072018778686307,2400.0,5.0,8.0
86700,88100,82600,87100,196299,0.0046136101499423265,-3072.3033702292014,34.66852783646317,5500.0,3080.0,101290.0,88970.0,0.00460300007196094,400.0,5.0,8.0
86600,87500,85700,85900,58189,-0.013777267508610747,-3332.1840046760626,33.170500773841155,1800.0,3010.0,100620.0,88580.0,-0.013873054868247378,-1200.0,5.0,8.0
86600,89100,85700,88900,107632,0.0349243306169964,-3258.5043421523587,40.13488570337814,3400.0,3055.0,100305.0,88085.0,0.0343283135296491,3000.0,6.0,8.0
88300,88800,86700,86800,73183,-0.023622047244094446,-3331.1655257346283,37.21157275904029,2200.0,3085.0,99840.0,87500.0,-0.023905520853554366,-2100.0,5.0,9.0
87100,87100,85500,86500,50443,-0.003456221198156695,-3374.0634271083545,36.79921095671419,1600.0,3085.0,99295.0,86955.0,-0.003462207728470861,-300.0,5.0,9.0
86500,88900,85500,88900,187480,0.02774566473988438,-3177.769037277423,42.30724194339537,3400.0,3140.0,99025.0,86465.0,0.02736772858202524,2400.0,5.0,9.0
87900,88500,85800,86100,81611,-0.03149606299212604,-3211.1250676118652,38.13188488195169,3100.0,3205.0,98580.0,85760.0,-0.03200273108617383,-2800.0,5.0,9.0
86700,86700,85400,86300,68132,0.0023228803716608404,-3184.710275792837,38.59802650514154,1300.0,3215.0,98070.0,85210.0,0.002320186655697126,200.0,5.0,9.0
85700,86800,84700,86000,96894,-0.0034762456546929554,-3151.653555412762,38.13389810546437,2100.0,3230.0,97555.0,84635.0,-0.0034823018358745524,-300.0,5.0,9.0
85800,87500,84900,86900,109254,0.010465116279069875,-3018.0432638852217,40.447450504696874,2600.0,3215.0,96925.0,84065.0,0.010410736017838727,900.0,6.0,8.0
86200,87400,85100,85100,77289,-0.020713463751438455,-3022.558924211102,37.4324363107115,2300.0,3225.0,96350.0,83450.0,-0.020930996692017922,-1800.0,6.0,8.0
85700,85700,81300,81900,297397,-0.03760282021151584,-3246.922374048052,32.75754317697502,4400.0,3100.0,95095.0,82695.0,-0.03832804472030469,-3200.0,6.0,8.0
82100,83800,82100,83300,142110,0.017094017094017033,-3274.0228276348644,36.49433417176206,1900.0,2905.0,94060.0,82440.0,0.016949558313773205,1400.0,7.0,7.0
84200,85900,84000,85800,191454,0.03001200480192079,-3058.514375856612,42.625853852860914,2600.0,2915.0,93470.0,81810.0,0.02957045732111961,2500.0,7.0,7.0
86500,86500,85000,85700,62487,-0.0011655011655011815,-2862.7910660490743,42.44930256625336,1500.0,2895.0,92880.0,81300.0,-0.0011661808901825075,-100.0,6.0,8.0
85800,86200,84100,84900,104677,-0.009334889148191361,-2740.6398567577126,40.98673548420712,2100.0,2895.0,92350.0,80770.0,-0.009378732286432469,-800.0,6.0,8.0
85000,85500,84100,85400,74316,0.005889281507656108,-2573.8189394296496,42.32426409453557,1400.0,2920.0,91900.0,80220.0,0.005872007477222589,500.0,6.0,8.0
86000,88200,85600,87700,394423,0.02693208430913341,-2230.3117370850814,48.14630996870022,2800.0,2695.0,91400.0,80620.0,0.026575798583613097,2300.0,7.0,7.0
88400,88700,86400,87700,97334,0.0,-1935.7655046261352,48.14630996870022,2300.0,2580.0,91340.0,81020.0,0.0,0.0,7.0,6.0
88500,90200,86600,90200,175422,0.02850627137970352,-1483.5054591995722,53.99990587464542,3600.0,2595.0,91545.0,81165.0,0.0281075276904406,2500.0,7.0,6.0
90700,91500,89300,91300,147385,0.012195121951219523,-1024.5153329058376,56.33555895205778,2200.0,2430.0,91425.0,81705.0,0.01212136053234482,1100.0,8.0,5.0
91500,93000,91300,92100,117386,0.008762322015334112,-589.4146318733692,58.00558459890155,1700.0,2425.0,91725.0,82025.0,0.008724155660338425,800.0,8.0,5.0
92500,92800,90200,91700,88391,-0.004343105320304019,-273.71562528811046,56.83509776029242,2600.0,2385.0,91785.0,82245.0,-0.004352563998841998,-400.0,8.0,5.0
91900,91900,89800,91200,60829,-0.005452562704471142,-63.1398722621816,55.33206548930532,2100.0,2380.0,91995.0,82475.0,-0.005467482182133501,-500.0,7.0,6.0
91200,92200,90200,92100,62197,0.009868421052631637,174.35554531951493,57.51024233214044,2000.0,2400.0,92315.0,82715.0,0.009820046180975513,900.0,8.0,5.0
91100,92200,91000,91500,48089,-0.006514657980456029,310.5772480365704,55.564920817692965,1200.0,2290.0,92225.0,83065.0,-0.006535970979785533,-600.0,8.0,5.0
91500,92000,90400,92000,58314,0.005464480874316946,453.65035132730554,56.8740669705013,1600.0,2215.0,92370.0,83510.0,0.005449604767564685,500.0,8.0,5.0
92000,92600,91700,92500,63518,0.005434782608695565,600.4608983348298,58.20030054425957,900.0,2195.0,92640.0,83860.0,0.005420067469339113,500.0,8.0,5.0
92900,94800,92300,94400,96960,0.020540540540540553,860.2074990007095,62.87273054469804,2500.0,2215.0,93100.0,84240.0,0.02033242863307551,1900.0,9.0,4.0
94600,94600,92500,92600,66290,-0.01906779661016944,910.3199924112996,56.436477218744194,2100.0,2190.0,93335.0,84575.0,-0.019251931499321254,-1800.0,9.0,4.0
92200,93000,88200,89300,153166,-0.0356371490280778,675.960037192679,46.94768189960882,4800.0,2315.0,93795.0,84535.0,-0.03628765376968038,-3300.0,8.0,5.0
89700,89800,87500,88700,96595,-0.006718924972004436,436.77819151210133,45.45137659118578,2300.0,2210.0,93925.0,85085.0,-0.006741598566919514,-600.0,7.0,6.0
88300,89800,88200,89300,53791,0.006764374295377573,292.27072618954116,47.26154164817696,1600.0,2195.0,94195.0,85415.0,0.006741598566919453,600.0,8.0,6.0
88900,89300,87300,87900,50341,-0.015677491601343796,64.04099437058903,43.62389670514107,2000.0,2165.0,94240.0,85580.0,-0.01580168319132206,-1400.0,7.0,7.0
86600,87900,86000,86500,60583,-0.015927189988623414,-227.1821971613099,40.28473381893837,1900.0,2185.0,94320.0,85580.0,-0.016055390753297653,-1400.0,6.0,8.0
86100,87000,85400,86100,48436,-0.0046242774566473965,-484.66837631409,39.357775238981006,1600.0,2160.0,94330.0,85690.0,-0.004635002504148519,-400.0,5.0,9.0
86200,89100,86200,89100,64358,0.03484320557491283,-441.5630366039986,48.86186745454554,3000.0,2240.0,94675.0,85715.0,0.034249923043078445,3000.0,6.0,8.0
89700,90000,88100,88700,49690,-0.004489337822671136,-434.66782131427317,47.786482394601826,1900.0,2195.0,94635.0,85855.0,-0.004499445161229799,-400.0,6.0,8.0
89500,89500,87600,87700,46438,-0.011273957158962844,-504.084187439832,45.113331182832084,1900.0,2175.0,94595.0,85895.0,-0.011337989937396499,-1000.0,5.0,9.0
88000,88700,86200,86500,84196,-0.013683010262257711,-648.4521758579795,42.07190964057912,2500.0,2120.0,94300.0,85820.0,-0.013777485440303733,-1200.0,5.0,9.0
86200,86600,84000,84600,89297,-0.02196531791907519,-905.7381818738359,37.73416928619176,2600.0,2140.0,94005.0,85445.0,-0.02221014732565609,-1900.0,4.0,10.0
84500,85300,83400,84600,93936,0.0,-1096.993734372023,37.73416928619176,1900.0,2150.0,93650.0,85050.0,0.0,0.0,3.0,10.0
84000,84900,83900,84600,84991,0.0,-1234.3364751113695,37.73416928619176,1000.0,2070.0,93135.0,84855.0,0.0,0.0,2.0,10.0
84600,85100,83500,83600,67353,-0.011820330969267157,-1407.6467537520366,35.33905258531095,1600.0,2045.0,92705.0,84525.0,-0.011890746521521674,-1000.0,2.0,10.0
83300,84300,83200,84000,66378,0.004784688995215225,-1495.480769738293,37.05998340897377,1100.0,2000.0,92210.0,84210.0,0.0047732787526575905,400.0,3.0,9.0
83600,84600,82300,82500,82176,-0.017857142857142905,-1666.912197992613,33.463271164044784,2300.0,2055.0,91870.0,83650.0,-0.018018505502678365,-1500.0,3.0,9.0
83100,83700,81000,83700,80894,0.014545454545454639,-1686.5019244255673,38.59734699798847,2700.0,2110.0,91565.0,83125.0,0.014440684154794428,1200.0,3.0,9.0
83000,83200,81600,82600,67356,-0.01314217443249699,-1770.3798932898208,35.86539786431861,2100.0,2170.0,91190.0,82510.0,-0.01322929696849723,-1100.0,3.0,9.0
82400,83200,80400,80500,53549,-0.025423728813559365,-1983.4423487442837,31.309238077685094,2800.0,2185.0,90525.0,81785.0,-0.02575249610241474,-2100.0,3.0,9.0
80200,81300,78900,80300,60199,-0.00248447204968949,-2143.72270730554,30.90654960177143,2400.0,2200.0,89940.0,81140.0,-0.0024875634718017465,-200.0,3.0,9.0
79500,82600,79400,80800,69049,0.0062266500622665255,-2204.9825585167127,33.21900970771591,3200.0,2120.0,89355.0,80875.0,0.006207344574333731,500.0,3.0,9.0
80000,81600,79200,80800,54520,0.0,-2227.850162075134,33.21900970771591,2400.0,2125.0,88970.0,80470.0,0.0,0.0,3.0,8.0
81300,82200,80200,81600,127457,0.00990099009900991,-2156.560106036006,37.1239294309807,2000.0,2145.0,88625.0,80045.0,0.00985229644301164,800.0,4.0,7.0
81500,81500,79600,80000,111459,-0.019607843137254943,-2203.7652176174743,32.97141186145535,2000.0,2145.0,88230.0,79650.0,-0.019802627296179754,-1600.0,4.0,7.0
79000,81600,76300,80500,138244,0.006250000000000089,-2175.7491059776803,35.40307866216102,5300.0,2315.0,88270.0,79010.0,0.006230549750636163,500.0,5.0,6.0
79700,80400,78200,78500,110337,-0.024844720496894457,-2288.5484588983236,30.618224823023823,2300.0,2350.0,87960.0,78560.0,-0.025158559636154987,-2000.0,5.0,7.0
78600,81000,75900,81000,193735,0.031847133757961776,-2151.4134965552657,41.29827318764062,5100.0,2455.0,87765.0,77945.0,0.03135052988407601,2500.0,6.0,7.0
81100,81700,80500,81100,76723,0.0012345679012346622,-2011.4768337901187,41.68495443073534,1200.0,2420.0,87315.0,77635.0,0.0012338064489285658,100.0,7.0,6.0
80500,83400,80500,83000,67318,0.023427866831072786,-1727.350082805584,48.61135606507328,2900.0,2470.0,87180.0,77300.0,0.023157646675230723,1900.0,7.0,6.0
82400,85800,81600,84800,127840,0.02168674698795181,-1341.4690091532393,54.16556851968134,4200.0,2555.0,87265.0,77045.0,0.021454935001259466,1800.0,8.0,5.0
84000,85000,82700,83000,78645,-0.021226415094339646,-1167.442880119037,48.51821670709572,2300.0,2540.0,87155.0,76995.0,-0.021454935001259487,-1800.0,7.0,6.0
81900,85300,81900,85300,96202,0.027710843373494054,-834.3176464868884,54.97758879407481,3400.0,2615.0,87340.0,76880.0,0.027333846701035586,2300.0,8.0,5.0
86400,86500,84100,85100,42069,-0.0023446658851113966,-579.7686156185664,54.33912510197989,2400.0,2685.0,87505.0,76765.0,-0.002347418918305008,-200.0,8.0,5.0
